Beginning PiCam stream...
(317, 238)
(315, 238)
(315, 238)
(314, 238)
(314, 238)
(313, 239)
(312, 239)
(312, 239)
(311, 239)
(311, 239)
(311, 239)
(311, 239)
(310, 241)
(310, 241)
(310, 241)
(310, 241)
(310, 241)
(310, 242)
(310, 242)
(310, 242)
(310, 242)
(310, 242)
(310, 242)
(311, 243)
(311, 243)
(311, 243)
(312, 243)
(312, 243)
(312, 243)
(312, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(312, 243)
(312, 243)
(312, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 242)
(313, 242)
(313, 243)
(313, 243)
(315, 243)
(315, 243)
(315, 243)
(316, 243)
(316, 243)
(316, 242)
(317, 242)
(318, 242)
(317, 242)
(317, 242)
(318, 243)
(318, 243)
(317, 242)
(317, 242)
(317, 242)
(317, 242)
(317, 241)
(317, 241)
(317, 241)
(317, 241)
(317, 241)
(317, 240)
(317, 240)
(317, 240)
(317, 240)
(316, 239)
(316, 239)
(317, 238)
(317, 237)
(317, 237)
(318, 237)
(318, 237)
(318, 236)
(318, 236)
(319, 235)
(319, 235)
(319, 235)
(319, 235)
(319, 235)
(320, 234)
(320, 234)
(320, 234)
(320, 234)
(321, 233)
(320, 234)
(320, 234)
(320, 233)
(320, 233)
(321, 233)
(321, 233)
(320, 233)
(320, 233)
(320, 233)
(320, 234)
(320, 234)
(320, 240)
(320, 240)
(320, 240)
(320, 240)
(320, 240)
(319, 240)
(319, 240)
(318, 240)
(318, 240)
(317, 240)
(317, 241)
(317, 241)
(316, 242)
(316, 242)
(316, 242)
(317, 242)
(317, 242)
(315, 242)
(315, 243)
(315, 243)
(314, 244)
(315, 244)
(314, 244)
(313, 246)
(313, 246)
(313, 246)
(312, 246)
(312, 246)
(312, 247)
(312, 247)
(311, 247)
(311, 247)
(311, 247)
(312, 248)
(311, 248)
(311, 248)
(312, 241)
(312, 241)
(312, 240)
(312, 240)
(312, 240)
(313, 240)
(314, 240)
(314, 240)
(315, 240)
(315, 241)
(315, 241)
(316, 241)
(317, 241)
(317, 241)
(318, 240)
(319, 241)
(319, 241)
(320, 240)
(321, 240)
(321, 240)
(321, 240)
(322, 240)
(322, 240)
(322, 240)
(323, 240)
(323, 240)
(323, 240)
(323, 240)
(324, 240)
(324, 240)
(324, 240)
(324, 240)
(324, 240)
(324, 239)
(324, 239)
(324, 239)
(324, 239)
(324, 239)
(324, 239)
(324, 238)
(324, 238)
(324, 238)
(324, 238)
(324, 238)
(324, 238)
(324, 238)
(325, 238)
(325, 238)
(325, 239)
(325, 239)
(326, 239)
(327, 238)
(328, 239)
(328, 239)
(327, 239)
(327, 239)
(328, 239)
(329, 239)
(329, 239)
(329, 239)
(329, 239)
(329, 239)
(329, 239)
(329, 239)
(329, 239)
(329, 239)
(328, 238)
(328, 238)
(328, 238)
(328, 238)
(327, 238)
(327, 238)
(326, 237)
(326, 237)
(327, 237)
(326, 237)
(326, 237)
(325, 237)
(325, 237)
(325, 237)
(325, 237)
(325, 237)
(324, 237)
(324, 237)
(324, 237)
(324, 238)
(325, 238)
(325, 238)
(325, 239)
(325, 239)
(326, 239)
(326, 239)
(326, 239)
(327, 240)
(327, 240)
(327, 240)
(327, 240)
(328, 240)
(328, 240)
(328, 239)
(328, 239)
(328, 239)
(328, 239)
(328, 239)
(328, 239)
(328, 239)
(327, 238)
(327, 238)
(327, 238)
(327, 237)
(327, 237)
(326, 237)
(326, 237)
(326, 237)
(325, 237)
(325, 237)
(325, 237)
(325, 237)
(324, 237)
(324, 237)
(323, 237)
(323, 237)
(324, 237)
(324, 237)
(324, 237)
(324, 237)
(324, 237)
(325, 238)
(325, 238)
(325, 238)
(326, 239)
(326, 239)
(327, 239)
(327, 239)
(327, 240)
(327, 240)
(328, 240)
(329, 240)
(329, 240)
(330, 241)
(330, 241)
(331, 241)
(331, 241)
(331, 239)
(331, 239)
(330, 239)
(330, 239)
(330, 239)
(330, 239)
(330, 239)
(330, 238)
(330, 238)
(329, 238)
(329, 238)
(329, 237)
(329, 237)
(328, 237)
(327, 237)
(327, 237)
(326, 236)
(326, 236)
(324, 236)
(324, 236)
(323, 237)
(323, 237)
(321, 237)
(321, 237)
(320, 236)
(320, 237)
(320, 237)
(319, 236)
(319, 236)
(320, 237)
(320, 237)
(320, 237)
(320, 238)
(320, 238)
(320, 239)
(320, 239)
(320, 239)
(320, 239)
(321, 240)
(322, 242)
(322, 242)
(323, 243)
(323, 243)
(325, 244)
(326, 245)
(326, 245)
(328, 245)
(328, 245)
(330, 246)
(330, 246)
(333, 245)
(334, 245)
(334, 245)
(336, 245)
(338, 245)
(338, 245)
(340, 244)
(341, 244)
(341, 244)
(339, 245)
(339, 245)
(339, 245)
(339, 245)
(339, 245)
(339, 245)
(339, 245)
(339, 245)
(339, 245)
(339, 245)
(339, 245)
(339, 245)
(339, 245)
(339, 245)
(338, 245)
(338, 245)
(338, 245)
(339, 245)
(339, 245)
(337, 245)
(336, 246)
(336, 246)
(335, 246)
(335, 246)
(334, 246)
(334, 246)
(334, 246)
(334, 246)
(334, 246)
(332, 247)
(332, 247)
(331, 247)
(331, 247)
(330, 248)
(330, 248)
(330, 248)
(330, 248)
(330, 248)
(331, 248)
(331, 248)
(332, 248)
(333, 248)
(333, 248)
(334, 248)
(334, 249)
(334, 248)
(334, 248)
(334, 245)
(334, 241)
(334, 241)
(335, 241)
(335, 241)
(335, 241)
(335, 241)
(334, 242)
(334, 242)
(333, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 242)
(332, 241)
(332, 241)
(332, 241)
(330, 242)
(330, 242)
(327, 242)
(327, 242)
(325, 243)
(325, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 244)
(324, 244)
(324, 244)
(325, 244)
(325, 244)
(324, 244)
(324, 244)
(323, 245)
(323, 245)
(324, 245)
(324, 245)
(324, 245)
(324, 245)
(324, 245)
(324, 245)
(324, 245)
(324, 245)
(324, 245)
(324, 245)
(324, 244)
(324, 244)
(324, 244)
(324, 244)
(324, 244)
(324, 244)
(325, 244)
(325, 244)
(325, 244)
(326, 244)
(326, 244)
(326, 244)
(326, 244)
(326, 244)
(325, 244)
(325, 244)
(325, 244)
(325, 244)
(325, 244)
(325, 244)
(325, 244)
(324, 244)
(324, 244)
(324, 244)
(324, 244)
(323, 244)
(323, 244)
(323, 244)
(322, 244)
(322, 244)
(321, 244)
(321, 244)
(321, 244)
(320, 244)
(320, 244)
(318, 244)
(318, 244)
(317, 245)
(316, 245)
(316, 245)
(316, 246)
(316, 246)
(315, 246)
(315, 246)
(315, 246)
(316, 246)
(316, 246)
(316, 246)
(316, 246)
(316, 246)
(316, 246)
(317, 246)
(317, 245)
(317, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(319, 245)
(319, 245)
(320, 245)
(320, 245)
(321, 245)
(322, 245)
(322, 245)
(324, 244)
(324, 244)
(325, 244)
(325, 244)
(325, 244)
(325, 244)
(326, 244)
(326, 244)
(326, 244)
(326, 245)
(326, 245)
(327, 245)
(327, 245)
(327, 245)
(327, 245)
(327, 245)
(328, 245)
(328, 245)
(328, 245)
(328, 245)
(329, 245)
(329, 245)
(329, 245)
(329, 244)
(329, 244)
(329, 244)
(329, 244)
(329, 244)
(329, 244)
(329, 244)
(329, 244)
(330, 245)
(330, 245)
(330, 244)
(330, 244)
(330, 245)
(330, 245)
(331, 245)
(331, 245)
(331, 245)
(329, 245)
(329, 245)
(328, 245)
(328, 245)
(327, 245)
(327, 245)
(327, 244)
(327, 244)
(327, 244)
(327, 244)
(327, 244)
(327, 243)
(327, 243)
(326, 243)
(326, 243)
(327, 243)
(327, 243)
(327, 243)
(327, 243)
(328, 243)
(328, 244)
(328, 244)
(328, 244)
(328, 244)
(329, 242)
(329, 242)
(328, 242)
(328, 242)
(328, 242)
(328, 242)
(328, 242)
(328, 242)
(328, 242)
(328, 242)
(328, 242)
(328, 242)
(328, 242)
(328, 242)
(328, 242)
(328, 242)
(327, 242)
(327, 242)
(327, 242)
(327, 242)
(327, 243)
(327, 243)
(327, 242)
(327, 242)
(327, 242)
(325, 243)
(325, 243)
(325, 243)
(324, 243)
(323, 244)
(323, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 245)
(322, 245)
(322, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(319, 245)
(319, 245)
(319, 245)
(319, 245)
(319, 245)
(319, 245)
(319, 245)
(319, 245)
(319, 245)
(319, 245)
(319, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 244)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(319, 246)
(319, 246)
(319, 246)
(319, 246)
(319, 245)
(319, 245)
(319, 245)
(319, 245)
(319, 246)
(319, 246)
(319, 246)
(319, 246)
(319, 246)
(319, 246)
(320, 246)
(320, 246)
(320, 246)
(319, 246)
(319, 246)
(319, 246)
(319, 246)
(319, 245)
(319, 245)
(319, 245)
(319, 244)
(319, 244)
(320, 244)
(319, 244)
(320, 244)
(320, 244)
(320, 244)
(320, 244)
(320, 244)
(320, 244)
(320, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(320, 245)
(320, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(322, 242)
(322, 242)
(322, 243)
(322, 243)
(322, 243)
(322, 243)
(322, 243)
(322, 243)
(322, 242)
(322, 242)
(322, 242)
(322, 242)
(322, 242)
(322, 242)
(322, 242)
(321, 242)
(321, 242)
(321, 242)
(320, 242)
(320, 242)
(320, 242)
(320, 242)
(320, 242)
(319, 242)
(319, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(319, 242)
(319, 242)
(319, 242)
(319, 242)
(319, 242)
(319, 242)
(318, 242)
(318, 242)
(319, 242)
(319, 242)
(319, 242)
(319, 242)
(319, 242)
(320, 242)
(320, 243)
(320, 243)
(321, 242)
(321, 242)
(322, 242)
(322, 242)
(322, 242)
(323, 242)
(323, 242)
(324, 241)
(324, 241)
(325, 241)
(325, 241)
(326, 241)
(326, 241)
(327, 241)
(330, 240)
(330, 240)
(331, 240)
(331, 240)
(332, 240)
(332, 240)
(333, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(334, 240)
(333, 240)
(333, 240)
(333, 240)
(333, 240)
(333, 240)
(333, 240)
(333, 240)
(331, 241)
(331, 241)
(330, 242)
(330, 242)
(330, 242)
(330, 243)
(330, 243)
(330, 243)
(330, 243)
(330, 244)
(330, 244)
(330, 244)
(330, 244)
(330, 244)
(331, 245)
(331, 245)
(331, 245)
(331, 245)
(330, 245)
(330, 245)
(330, 245)
(329, 246)
(329, 246)
(327, 246)
(327, 246)
(327, 246)
(326, 246)
(326, 246)
(324, 243)
(324, 243)
(324, 243)
(324, 243)
(324, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 244)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 243)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(322, 242)
(322, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(322, 242)
(322, 242)
(322, 242)
(322, 242)
(322, 243)
(322, 243)
(322, 242)
(322, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(322, 242)
(322, 242)
(321, 242)
(321, 242)
(321, 242)
(321, 242)
(320, 242)
(320, 242)
(320, 242)
(320, 242)
(320, 242)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 243)
(320, 244)
(320, 244)
(319, 244)
(319, 244)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 244)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 243)
(319, 244)
(319, 244)
(319, 243)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(319, 244)
(319, 244)
(319, 243)
(319, 243)
(319, 243)
(319, 244)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 244)
(319, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 246)
(320, 246)
(320, 246)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(321, 245)
(320, 245)
(320, 245)
(320, 245)
(320, 245)
(319, 245)
(319, 245)
(318, 245)
(318, 244)
(318, 244)
(317, 244)
(317, 244)
(318, 243)
(317, 243)
(317, 243)
(316, 243)
(316, 243)
(316, 243)
(316, 243)
(316, 243)
(316, 243)
(316, 243)
(316, 243)
(316, 244)
(316, 243)
(316, 243)
(316, 243)
(316, 243)
(317, 243)
(317, 243)
(317, 244)
(318, 244)
(318, 244)
(319, 245)
(319, 245)
(319, 245)
(319, 245)
(320, 246)
(320, 246)
(321, 246)
(321, 246)
(321, 247)
(322, 247)
(322, 247)
(322, 247)
(322, 248)
(322, 248)
(322, 248)
(322, 248)
(323, 248)
(323, 248)
(323, 248)
(323, 247)
(323, 247)
(323, 247)
(323, 247)
(323, 247)
(323, 247)
(322, 247)
(322, 247)
(321, 247)
(321, 247)
(322, 244)
(322, 244)
(320, 238)
(320, 238)
(320, 238)
(319, 238)
(319, 238)
(318, 237)
(318, 237)
(317, 238)
(316, 238)
(316, 238)
(315, 239)
(315, 239)
(315, 239)
(315, 239)
(315, 239)
(315, 238)
(315, 238)
(315, 238)
(314, 239)
(314, 239)
(314, 239)
(314, 239)
(314, 239)
(314, 240)
(314, 240)
(315, 240)
(315, 240)
(315, 240)
(316, 240)
(316, 240)
(317, 241)
(317, 241)
(316, 240)
(316, 240)
(317, 240)
(318, 241)
(318, 241)
(318, 240)
(318, 241)
(318, 241)
(317, 241)
(317, 241)
(317, 242)
(317, 242)
(317, 242)
(317, 242)
(317, 242)
(317, 242)
(317, 242)
(317, 241)
(317, 241)
(317, 241)
(317, 241)
(317, 241)
(316, 241)
(316, 241)
(316, 241)
(315, 240)
(315, 240)
(314, 240)
(314, 240)
(314, 240)
(314, 240)
(313, 240)
(313, 240)
(312, 240)
(312, 240)
(312, 240)
(312, 239)
(312, 239)
(312, 239)
(312, 239)
(312, 240)
(312, 240)
(312, 240)
(312, 240)
(312, 240)
(313, 240)
(313, 240)
(313, 240)
(313, 240)
(314, 241)
(314, 241)
(314, 241)
(314, 241)
(315, 241)
(316, 242)
(316, 242)
(316, 242)
(316, 242)
(317, 242)
(317, 242)
(317, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(318, 243)
(318, 243)
(318, 243)
(318, 243)
(318, 243)
(317, 242)
(317, 242)
(316, 242)
(316, 242)
(316, 243)
(316, 243)
(316, 243)
(315, 242)
(315, 242)
(315, 242)
(315, 242)
(314, 242)
(314, 242)
(314, 242)
(314, 241)
(314, 241)
(314, 241)
(314, 241)
(314, 241)
(314, 241)
(313, 241)
(314, 242)
(314, 242)
(314, 242)
(314, 242)
(314, 242)
(314, 242)
(314, 242)
(315, 243)
(315, 243)
(315, 243)
(315, 243)
(315, 243)
(315, 243)
(316, 243)
(316, 244)
(316, 244)
(317, 244)
(317, 244)
(317, 244)
(317, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(317, 244)
(317, 244)
(317, 244)
(317, 244)
(317, 244)
(316, 243)
(316, 243)
(315, 243)
(315, 243)
(315, 243)
(315, 243)
(314, 243)
(314, 243)
(314, 243)
(314, 243)
(314, 243)
(313, 243)
(313, 242)
(313, 242)
(313, 242)
(313, 242)
(313, 242)
(313, 242)
(313, 243)
(313, 243)
(313, 243)
(314, 243)
(314, 243)
(314, 243)
(314, 243)
(314, 244)
(315, 244)
(315, 244)
(316, 244)
(316, 244)
(316, 244)
(316, 244)
(317, 245)
(317, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 245)
(318, 246)
(317, 246)
(317, 246)
(318, 246)
(318, 246)
(317, 245)
(317, 245)
(316, 245)
(315, 244)
(315, 244)
(314, 243)
(314, 243)
(313, 242)
(313, 242)
(312, 242)
(313, 243)
(313, 243)
(312, 242)
(312, 242)
(311, 242)
(311, 242)
(311, 242)
(311, 242)
(311, 242)
(311, 242)
(311, 242)
(311, 242)
(311, 242)
(311, 242)
(311, 243)
(311, 243)
(312, 243)
(312, 243)
(312, 243)
(312, 243)
(313, 243)
(314, 244)
(314, 244)
(314, 243)
(314, 243)
(315, 243)
(318, 242)
(318, 242)
(319, 243)
(319, 243)
(319, 243)
(319, 243)
(320, 244)
(320, 244)
(320, 244)
(321, 244)
(321, 244)
(321, 244)
(321, 244)
(320, 244)
(320, 244)
(320, 243)
(320, 243)
(321, 242)
(321, 242)
(320, 242)
(320, 242)
(320, 242)
(319, 241)
(319, 241)
(319, 241)
(319, 241)
(318, 241)
(318, 241)
(317, 241)
(317, 241)
(316, 240)
(316, 240)
(316, 240)
(315, 239)
(315, 239)
(314, 239)
(314, 239)
(314, 239)
(313, 239)
(313, 239)
(313, 239)
(313, 239)
(313, 239)
(313, 239)
(313, 239)
(313, 239)
(314, 240)
(314, 240)
(314, 240)
(315, 240)
(315, 240)
(315, 241)
(316, 241)
(316, 241)
(316, 242)
(316, 242)
(317, 242)
(317, 242)
(317, 242)
(318, 243)
(318, 243)
(317, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(318, 244)
(317, 244)
(317, 243)
(317, 243)
(316, 243)
(315, 242)
(315, 242)
(315, 242)
(315, 242)
(314, 241)
(313, 242)
(313, 242)
(312, 242)
(312, 242)
(311, 241)
(311, 241)
(310, 241)
(310, 241)
(310, 241)
(309, 241)
(309, 241)
(309, 241)
(309, 241)
(309, 241)
(309, 241)
(309, 241)
(309, 241)
(309, 241)
(309, 241)
(309, 241)
(309, 241)
(309, 241)
(309, 241)
(310, 241)
(310, 242)
(310, 242)
(311, 242)
(311, 242)
(311, 243)
(311, 243)
(312, 243)
(312, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(313, 243)
(312, 242)
(312, 242)
(312, 242)
(312, 242)
(312, 242)
(312, 242)
(312, 242)
(312, 242)
(311, 242)
(311, 241)
(311, 241)
(312, 241)
(312, 241)
(312, 241)
(312, 241)
(312, 241)
(312, 241)
(311, 241)
(311, 241)
(311, 241)
(312, 241)
(312, 242)
(312, 242)
(312, 242)
(312, 242)
(312, 242)
(313, 243)
(313, 243)
(313, 243)
(314, 243)
(314, 243)
(314, 243)
(314, 243)
(314, 244)
(314, 244)
(314, 244)
(315, 244)
(315, 244)
(315, 244)
(315, 244)
(315, 244)
(315, 244)
(315, 244)
(315, 244)
(314, 244)
(314, 244)
(314, 244)
(314, 244)
(314, 244)
(314, 244)
(314, 244)
(314, 244)
(314, 244)
(314, 244)
(314, 244)
(314, 244)
(314, 244)
(314, 244)
(314, 244)
(315, 244)
(316, 244)
(316, 244)
(316, 244)
(316, 244)
(317, 244)
(317, 244)
(316, 245)
(316, 245)
(316, 245)
(316, 245)
(316, 245)
(317, 245)
(317, 245)
(317, 245)
(317, 245)
(317, 245)
(317, 245)
(317, 245)
(317, 245)
(317, 245)
(316, 245)
(316, 245)
(316, 245)
(316, 245)
(317, 245)
(316, 244)
(316, 244)
(316, 244)
(316, 244)
(316, 244)
(316, 244)
(316, 244)
(316, 244)
(317, 244)
(316, 244)
(316, 244)
(316, 244)
(316, 244)
(316, 245)
(316, 245)
(316, 246)
(316, 246)
(317, 246)
(317, 247)
(318, 247)
(318, 247)
(318, 247)
(318, 247)
(318, 248)
(318, 248)
(319, 248)
(320, 249)
(320, 249)
(320, 249)
(320, 249)
(320, 249)
(320, 249)
(321, 250)
(321, 250)
(321, 250)
(321, 250)
(321, 250)
(321, 250)
(323, 246)
(323, 246)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(323, 242)
(322, 241)
(322, 241)
(322, 241)
(321, 241)
(321, 241)
(321, 241)
(321, 241)
(320, 240)
(319, 240)
(319, 240)
(319, 240)
(319, 240)
(319, 239)
(319, 239)
(319, 239)
(319, 239)
(319, 239)
(318, 239)
(318, 239)
(318, 239)
(318, 239)
(318, 239)
(319, 239)
(319, 239)
(318, 239)
(317, 239)
(317, 239)
(318, 240)
(318, 240)
(318, 240)
(317, 240)
(317, 240)
(318, 241)
(318, 241)
(318, 241)
(318, 241)
(319, 242)
(320, 242)
(320, 242)
(320, 243)
(320, 243)
(320, 243)
(321, 243)
(321, 243)
(321, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(322, 244)
(321, 243)
(321, 243)
(321, 243)
(321, 243)
(320, 242)
(320, 242)
(320, 242)
(319, 241)
(318, 241)
(318, 241)
(318, 240)
(318, 240)
(317, 240)
(317, 240)
(316, 239)
(315, 239)
(314, 239)
(314, 239)
(313, 238)
(313, 238)
(312, 238)
(312, 238)
(311, 237)
(311, 237)
(310, 236)
(310, 236)
(309, 236)
(309, 236)
(309, 236)
(309, 236)
(308, 235)
(308, 235)
(307, 235)
(307, 235)
(307, 235)
(307, 235)
(307, 235)
(307, 235)
(307, 235)
(307, 235)
(308, 236)
(308, 236)
(308, 236)
(308, 236)
(308, 236)
(309, 236)
(309, 236)
(309, 237)
(310, 237)
(310, 237)
(311, 237)
(311, 237)
(311, 238)
(311, 238)
(311, 238)
(311, 238)
(311, 238)
(312, 239)
(312, 239)
(312, 239)
(313, 239)
(313, 239)
(313, 239)
(313, 240)
(313, 240)
(313, 240)
(313, 240)
(313, 239)
(313, 239)
(312, 239)
(312, 239)
(312, 239)
(312, 239)
(312, 239)
(311, 239)
(311, 239)
(310, 238)
(310, 238)
(310, 239)
(310, 239)
(309, 238)
(308, 238)
(308, 238)
(307, 237)
(307, 237)
(306, 237)
(306, 237)
(306, 237)
(306, 237)
(306, 236)
(305, 236)
(305, 236)
(306, 236)
(306, 236)
(306, 236)
(306, 236)
(305, 236)
(306, 236)
(306, 236)
(306, 236)
(306, 236)
(306, 236)
(307, 236)
(307, 236)
(307, 237)
(307, 237)
(309, 237)
(309, 237)
(309, 238)
(309, 238)
(310, 238)
(310, 238)
(310, 238)
(311, 239)
(311, 239)
(312, 239)
(313, 239)
(313, 239)
(315, 239)
(315, 239)
(317, 239)
(317, 239)
(320, 238)
(320, 238)
(321, 237)
(322, 237)
(322, 237)
(321, 237)
(321, 237)
(321, 237)
(321, 237)
(321, 236)
(321, 236)
(321, 236)
(320, 235)
(320, 235)
(319, 234)
(319, 234)
(319, 235)
(319, 235)
(318, 234)
(318, 234)
(318, 234)
(317, 234)
(317, 234)
(317, 234)
(317, 234)
(317, 234)
(317, 234)
(317, 234)
(317, 234)
(317, 234)
(317, 234)
(318, 235)
(318, 235)
(319, 241)
(319, 241)
(320, 241)
(320, 241)
(320, 242)
(321, 242)
(321, 242)
(322, 242)
(322, 242)
(323, 243)
(323, 244)
(323, 244)
(324, 244)
(325, 244)
(325, 244)
(325, 244)
(325, 244)
(326, 244)
(326, 244)
(326, 245)
(326, 245)
(326, 245)
(326, 244)
(326, 244)
(326, 244)
(325, 244)
(325, 244)
(325, 244)
(325, 244)
(324, 243)
(323, 244)
(323, 244)
(322, 244)
(322, 244)
(321, 243)
(321, 243)
(321, 243)
(320, 242)
(320, 242)
(319, 242)
(319, 242)
(318, 242)
(318, 242)
(317, 241)
(317, 241)
(317, 241)
(316, 241)
(316, 241)
(316, 241)
(316, 241)
(316, 241)
(317, 241)
(317, 241)
(318, 241)
(318, 241)
(318, 241)
(318, 241)
(318, 241)
(318, 242)
(318, 242)
(318, 242)
(318, 242)
(319, 242)
(319, 242)
(320, 243)
(321, 243)
(321, 243)
(322, 243)
(322, 243)
(322, 244)
(323, 244)
(323, 244)
(324, 244)
(324, 244)
(324, 245)
(324, 245)
(325, 245)
(325, 245)
(325, 245)
(325, 244)
(325, 244)
(325, 244)
(325, 244)
(325, 244)
(325, 244)
(325, 244)
(324, 244)
(324, 244)
(324, 244)
(324, 244)
(323, 244)
(323, 244)
(322, 243)
(322, 243)
(321, 243)
(320, 243)
(320, 243)
(320, 243)
(319, 243)
(318, 242)
(318, 242)
(317, 242)
(317, 242)
(317, 242)
(316, 242)
(316, 242)
(316, 241)
(316, 241)
(315, 241)
(315, 241)
(315, 241)
(315, 241)
(315, 241)
(315, 241)
(315, 241)
(315, 241)
(315, 241)
(316, 242)
(316, 242)
(316, 242)
(317, 242)
(317, 242)
(318, 243)
(318, 243)
(319, 243)
(319, 243)
(319, 244)
(319, 244)
(320, 243)
(322, 244)
(322, 244)
(323, 244)
(323, 244)
(324, 245)
(324, 245)
(325, 245)
